Technology,End use,CDIV,TRE,FRCC,MISW,MISC,MISE,MISS,ISNE,NYCW,NYUP,PJME,PJMW,PJMC,PJMD,SRCA,SRSE,SRCE,SPPS,SPPC,SPPN,SRSG,CANO,CASO,NWPP,RMRG,BASN,AK_HI
all,dishwasher,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2243443280283659,0.1930360728644383,0.5023971133953072,0.0802224857118884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,dishwasher,3,0.0,0.0,0.1378823850454184,0.1726612552779877,0.1915487699214005,0.0,0.0,0.0,0.0,0.0,0.3175707755636709,0.1803368141915223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,dishwasher,4,0.0,0.0,0.3820689868888851,0.1670661632164987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2534755224660737,0.1933697658583985,0.0,0.0,0.0,0.0,0.0040195615701438,0.0,0.0
all,dishwasher,5,0.0,0.2992810103693915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0873096268382992,0.0732029117231453,0.0,0.1354538111784757,0.2279398756789035,0.1742566923412278,0.0025560718705566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,dishwasher,6,0.0,0.0,0.0,0.0,0.0,0.0719996695233828,0.0,0.0,0.0,0.0,0.023077817710369,0.0,0.0,0.0,0.2602087722475905,0.6447137405186577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,dishwasher,7,0.6074546237073434,0.0,0.0,0.0,0.0,0.1889930200308563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18551210146775,0.0,0.0,0.0180402547940502,0.0,0.0,0.0,0.0,0.0,0.0
all,dishwasher,8,0.0,0.0,0.0003290745503435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081889460776023,0.0,0.0013555798277209,0.3549836926692847,0.0,0.0,0.057485113900349,0.263148615122626,0.3145089778520734,0.0
all,dishwasher,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025800829456855,0.3176917321789091,0.4141390315896083,0.2655891532857971,0.0,0.0,0.0
all,lighting,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,lighting,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2483472622461998,0.1872447943524534,0.4867492226811361,0.0776587207202105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
